asset_id,timestamp,vibration_mm_s,temperature_c,pressure_psi,flow_rate_m3h,rpm,vibration_mm_s_roll7,vibration_mm_s_rate_of_change,temperature_c_roll7,temperature_c_rate_of_change,pressure_psi_roll7,pressure_psi_rate_of_change,flow_rate_m3h_roll7,flow_rate_m3h_rate_of_change,rpm_roll7,rpm_rate_of_change,will_fail_soon,asset_type,equipment_subtype,location,manufacturer,install_date,criticality
CMP-011,2025-04-16,3.19,76.54,336.45,1192.65,4837.63,3.238571428571429,-0.1685714285714286,80.95714285714284,-1.2700000000000244,352.63714285714286,-27.005714285714305,1246.2414285714287,73.76714285714297,4804.150000000001,1.1157142857155122,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-17,4.1,78.25,367.9,1278.98,4857.6,3.4257142857142857,0.1428571428571428,79.71000000000001,-3.2928571428571303,357.57571428571424,-21.04142857142864,1242.9914285714287,68.86714285714288,4810.711428571429,4.818571428571886,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-18,3.8,75.15,367.1,1143.58,4790.46,3.454285714285714,0.20428571428571418,78.12,-5.801428571428559,358.71285714285716,-23.445714285714303,1217.3842857142859,13.50714285714298,4803.152857142857,11.68428571428558,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-19,3.33,67.65,346.31,1118.67,4791.84,3.3871428571428566,0.047142857142856265,77.43285714285715,-4.839999999999989,356.3228571428572,-25.619999999999948,1193.8742857142856,-12.358571428571395,4813.788571428572,31.79428571428616,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-20,2.39,83.87,336.22,1256.31,4806.78,3.2257142857142855,-0.2071428571428573,78.4057142857143,-2.184285714285707,348.84999999999997,-3.401428571428596,1206.0014285714285,-3.995714285714257,4816.292857142857,19.6200000000008,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-21,2.86,79.95,348.48,1257.88,4888.88,3.1999999999999997,-0.2014285714285715,78.28285714285714,-1.7414285714285853,347.3771428571428,-7.125714285714309,1214.9342857142858,-8.188571428571322,4821.921428571428,17.931428571428114,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-22,2.97,87.19,364.31,1165.5,4710.35,3.2342857142857144,-0.10571428571428543,78.37142857142858,-2.6299999999999955,352.39571428571435,-3.602857142857033,1201.9385714285713,-37.4442857142858,4811.934285714286,7.935714285714312,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-23,2.81,82.07,345.74,1159.56,4806.89,3.18,-0.05857142857142872,79.16142857142857,-1.7957142857142685,353.72285714285715,1.085714285714289,1197.2114285714285,-49.0300000000002,4807.542857142857,3.392857142856883,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-24,4.08,86.75,355.86,1162.32,4810.06,3.1771428571428575,-0.24857142857142822,80.37571428571428,0.665714285714273,352.0028571428571,-5.572857142857117,1180.5457142857142,-62.44571428571453,4800.751428571429,-9.960000000000036,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-25,3.48,74.95,363.75,1300.2,4762.53,3.1314285714285712,-0.32285714285714295,80.34714285714287,2.2271428571428658,351.5242857142857,-7.188571428571436,1202.92,-14.46428571428578,4796.761428571429,-6.3914285714281505,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-26,2.96,88.49,366.51,1299.41,4753.69,3.0785714285714287,-0.30857142857142783,83.32428571428571,5.891428571428563,354.40999999999997,-1.9128571428572059,1228.74,34.865714285714375,4791.311428571428,-22.477142857143917,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-27,2.95,83.63,337.03,1227.84,4823.27,3.1585714285714284,-0.06714285714285717,83.28999999999999,4.884285714285696,354.52571428571434,5.675714285714378,1224.6728571428573,18.671428571428805,4793.667142857143,-22.62571428571482,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-28,3.06,81.66,401.02,1164.89,4748.68,3.1871428571428573,-0.012857142857142456,83.53428571428572,5.251428571428576,362.0314285714286,14.654285714285777,1211.3885714285714,-3.545714285714439,4773.638571428572,-48.2828571428563,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-29,3.19,88.85,346.29,1150.52,4723.89,3.2185714285714284,-0.015714285714286014,83.77142857142857,5.3999999999999915,359.45714285714286,7.061428571428507,1209.2485714285715,7.310000000000173,4775.572857142857,-36.361428571428405,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-04-30,3.56,88.64,328.76,1279.37,4767.25,3.325714285714286,0.1457142857142859,84.71000000000001,5.548571428571435,357.03142857142853,3.3085714285713834,1226.3642857142856,29.1528571428571,4769.910000000001,-37.632857142856665,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-01,3.13,77.28,358.15,1127.01,4853.17,3.1900000000000004,0.0128571428571429,83.35714285714286,2.98142857142858,357.3585714285714,5.355714285714271,1221.32,40.774285714285725,4776.068571428572,-24.682857142856847,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-02,2.98,86.65,343.43,1200.1,4862.25,3.1185714285714288,-0.012857142857142456,85.02857142857144,4.681428571428569,354.45571428571424,2.931428571428512,1207.02,4.099999999999909,4790.314285714286,-6.4471428571432625,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-03,3.1,85.22,334.42,1313.78,4790.53,3.1385714285714283,0.05999999999999961,84.56142857142856,1.2371428571428567,349.87142857142857,-4.538571428571402,1209.0728571428572,-19.667142857142835,4795.577142857143,4.265714285715148,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-04,2.42,90.85,371.49,1285.4,4717.84,3.062857142857143,-0.0957142857142852,85.59285714285714,2.3028571428571496,354.7942857142857,0.26857142857136296,1217.2957142857142,-7.377142857143099,4780.515714285714,-13.151428571428369,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-05,2.98,79.64,360.06,1168.99,4774.01,3.051428571428571,-0.13571428571428612,85.30428571428571,1.769999999999996,348.9428571428571,-13.08857142857147,1217.8814285714286,6.492857142857247,4784.134285714286,10.495714285714712,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-06,2.81,88.46,354.1,1125.51,4724.89,2.9971428571428573,-0.22142857142857109,85.24857142857142,1.4771428571428515,350.0585714285714,-9.398571428571472,1214.3085714285714,5.059999999999945,4784.277142857143,8.704285714286016,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-07,4.01,83.19,327.12,1173.95,4785.06,3.0614285714285714,-0.2642857142857147,84.47,-0.2400000000000091,349.8242857142858,-7.207142857142742,1199.2485714285715,-27.115714285714148,4786.821428571428,16.911428571427678,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-08,3.16,81.7,354.77,1252.48,4816.82,3.065714285714286,-0.12428571428571455,85.10142857142857,1.7442857142857093,349.3414285714286,-8.017142857142801,1217.172857142857,-4.147142857142853,4781.628571428571,5.559999999999491,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-09,2.49,85.61,351.25,1239.69,4825.07,2.9957142857142856,-0.12285714285714322,84.95285714285714,-0.07571428571429806,350.4585714285714,-3.997142857142819,1222.8285714285714,15.80857142857144,4776.317142857143,-13.997142857142535,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-10,2.71,85.47,358.99,1195.28,4839.55,2.94,-0.1985714285714284,84.98857142857142,0.4271428571428544,353.96857142857147,4.097142857142899,1205.9,-3.172857142857083,4783.32,-12.257142857143663,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-11,2.81,76.41,349.16,1166.12,4782.13,2.9957142857142856,-0.06714285714285761,82.92571428571429,-2.6671428571428493,350.7785714285714,-4.015714285714296,1188.8600000000001,-28.435714285714084,4792.504285714285,11.98857142857105,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-12,3.36,74.47,343.35,1149.49,4815.86,3.0500000000000003,-0.0014285714285708906,82.18714285714286,-3.117142857142852,348.3914285714286,-0.5514285714285165,1186.0742857142857,-31.807142857142935,4798.482857142857,14.348571428570722,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-13,3.2,73.56,330.59,1164.77,4833.89,3.105714285714286,0.10857142857142854,80.05857142857143,-5.189999999999998,345.03285714285715,-5.02571428571423,1191.682857142857,-22.625714285714366,4814.0542857142855,29.77714285714228,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-14,4.26,85.32,349.81,1123.22,4735.61,3.141428571428571,0.07999999999999963,80.36285714285714,-4.107142857142861,348.27428571428567,-1.550000000000125,1184.435714285714,-14.81285714285741,4806.99,20.16857142857134,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-15,2.91,77.91,337.86,1158.71,4895.04,3.1057142857142854,0.03999999999999959,79.82142857142857,-5.280000000000001,345.8585714285714,-3.482857142857199,1171.0400000000002,-46.13285714285689,4818.164285714286,36.535714285714675,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-16,3.52,78.04,356.11,1174.84,4836.18,3.2528571428571427,0.2571428571428571,78.74,-6.212857142857146,346.5528571428572,-3.9057142857142253,1161.7757142857142,-61.05285714285719,4819.751428571429,43.43428571428558,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-17,3.5,84.87,379.74,1172.51,4653.85,3.3657142857142857,0.4257142857142857,78.65428571428572,-6.3342857142856985,349.51714285714286,-4.4514285714286075,1158.5228571428572,-47.37714285714287,4793.222857142857,9.902857142857101,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-18,3.46,81.13,341.92,1179.44,4761.47,3.4585714285714286,0.4628571428571431,79.32857142857142,-3.5971428571428703,348.48285714285714,-2.2957142857142685,1160.4257142857143,-28.434285714285807,4790.271428571429,-2.232857142856119,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-19,4.09,85.55,351.26,1091.91,4804.43,3.562857142857143,0.5128571428571429,80.91142857142857,-1.2757142857142867,349.61285714285714,1.2214285714285325,1152.2,-33.874285714285634,4788.638571428572,-9.844285714285434,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-20,2.72,69.01,358.33,1143.9,4767.28,3.4942857142857138,0.3885714285714279,80.26142857142858,0.20285714285715528,353.5757142857143,8.542857142857144,1149.2185714285715,-42.46428571428555,4779.122857142857,-34.931428571428114,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-21,2.96,82.92,328.05,1146.79,4720.37,3.3085714285714287,0.1671428571428577,79.91857142857144,-0.44428571428569796,350.4671428571429,2.1928571428572354,1152.5857142857144,-31.84999999999968,4776.9457142857145,-30.04428571428525,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-22,3.34,70.22,324.36,1165.28,4828.17,3.37,0.2642857142857147,78.82000000000001,-1.001428571428562,348.5385714285714,2.680000000000007,1153.5242857142857,-17.515714285714466,4767.392857142857,-50.77142857142917,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-23,2.66,70.98,357.58,1272.22,4852.11,3.2471428571428573,-0.005714285714285339,77.81142857142858,-0.9285714285714164,348.7485714285714,2.195714285714189,1167.435714285714,5.6599999999998545,4769.668571428571,-50.08285714285739,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-24,3.0,75.96,350.54,1261.5,4858.98,3.1757142857142857,-0.18999999999999995,76.53857142857143,-2.11571428571429,344.57714285714286,-4.939999999999998,1180.1485714285716,21.625714285714366,4798.972857142857,5.75,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-25,3.47,80.35,355.25,1196.78,4810.03,3.1771428571428575,-0.28142857142857114,76.42714285714285,-2.9014285714285677,346.4814285714286,-2.001428571428562,1182.6257142857141,22.199999999999818,4805.910000000001,15.638571428571595,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-26,3.34,80.89,364.04,1234.54,4733.3,3.0700000000000003,-0.4928571428571429,75.76142857142858,-5.1499999999999915,348.3071428571429,-1.3057142857142594,1203.0014285714285,50.80142857142846,4795.748571428571,7.109999999999673,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-27,2.27,74.59,350.24,1223.23,4793.35,3.0057142857142862,-0.48857142857142755,76.55857142857144,-3.702857142857141,347.15142857142854,-6.424285714285759,1214.3342857142857,65.11571428571415,4799.472857142857,20.349999999999454,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-28,3.5,73.81,329.43,1187.06,4793.07,3.082857142857143,-0.22571428571428553,75.25714285714285,-4.661428571428587,347.3485714285715,-3.1185714285713857,1220.0871428571427,67.50142857142828,4809.858571428571,32.91285714285641,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-29,3.94,78.85,348.75,1170.61,4775.25,3.1685714285714286,-0.2014285714285715,76.49,-2.3300000000000125,350.8328571428571,2.2942857142857065,1220.8485714285712,67.32428571428545,4802.2985714285705,34.90571428571366,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-30,3.47,81.34,354.56,1122.33,4815.54,3.2842857142857147,0.037142857142857366,77.97,0.15857142857142037,350.40142857142865,1.6528571428572718,1199.435714285714,32.0,4797.074285714285,27.405714285713657,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-05-31,3.66,80.06,350.61,1182.75,4913.24,3.378571428571429,0.2028571428571433,78.55571428571429,2.017142857142858,350.4114285714286,5.834285714285727,1188.185714285714,8.037142857142499,4804.825714285714,5.852857142856919,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-01,3.53,83.38,365.15,1186.78,4708.43,3.3871428571428566,0.20999999999999908,78.98857142857143,2.5614285714285785,351.8257142857143,5.344285714285718,1186.7571428571428,4.131428571428614,4790.311428571428,-15.59857142857254,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-02,3.53,76.79,359.49,1188.99,4715.15,3.414285714285714,0.34428571428571386,78.40285714285714,2.6414285714285626,351.17571428571426,2.8685714285713857,1180.25,-22.751428571428505,4787.7185714285715,-8.029999999999745,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-03,3.58,79.78,371.74,1167.83,4756.39,3.601428571428571,0.5957142857142848,79.14428571428572,2.5857142857142748,354.2471428571429,7.095714285714337,1172.3357142857144,-41.99857142857127,4782.438571428572,-17.034285714285033,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-04,4.3,82.94,339.73,1183.95,4889.68,3.7157142857142853,0.6328571428571421,80.44857142857143,5.191428571428574,355.71857142857147,8.369999999999948,1171.8914285714286,-48.195714285714075,4796.24,-13.618571428571158,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-05,3.4,77.5,353.24,1257.53,4884.18,3.6385714285714283,0.46999999999999975,80.25571428571428,3.7657142857142816,356.36,5.5271428571429055,1184.3085714285714,-36.539999999999736,4811.801428571429,9.502857142858375,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-06,3.13,73.85,379.61,1196.03,4854.4,3.59,0.30571428571428516,79.18571428571428,1.2157142857142844,359.9385714285714,9.537142857142726,1194.837142857143,-4.5985714285711765,4817.352857142857,20.278571428571922,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-07,2.78,79.17,345.35,1209.65,4803.38,3.464285714285714,0.08571428571428497,79.05857142857143,0.5028571428571382,359.18714285714293,8.775714285714344,1198.68,10.49428571428598,4801.658571428571,-3.1671428571426077,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-08,3.2,81.26,339.71,1293.31,4905.24,3.4171428571428573,0.030000000000000693,78.75571428571428,-0.23285714285715642,355.55285714285714,3.7271428571428373,1213.8985714285716,27.141428571428833,4829.774285714286,39.4628571428575,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-09,4.02,89.0,356.79,1134.74,4761.01,3.4871428571428567,0.07285714285714251,80.5,2.097142857142856,355.1671428571429,3.991428571428628,1206.1485714285716,25.898571428571586,4836.325714285714,48.60714285714221,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-10,3.26,82.57,351.65,1169.48,4917.75,3.4414285714285713,-0.1599999999999997,80.89857142857143,1.7542857142857144,352.29714285714283,-1.9500000000000455,1206.3842857142859,34.04857142857145,4859.377142857143,76.93857142857087,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-11,3.65,89.79,334.41,1104.91,4780.16,3.3485714285714283,-0.367142857142857,81.87714285714286,1.4285714285714306,351.5371428571429,-4.181428571428569,1195.0928571428572,23.20142857142855,4843.731428571429,47.491428571429424,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-12,4.1,84.06,350.08,1223.22,4779.58,3.448571428571429,-0.1899999999999995,82.81428571428572,2.5585714285714403,351.0857142857143,-5.274285714285725,1190.1914285714286,5.8828571428571195,4828.788571428571,16.987142857142317,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-13,3.8,75.79,348.01,1292.12,4792.8,3.544285714285714,-0.04571428571428582,83.09142857142857,3.905714285714282,346.57142857142856,-13.367142857142824,1203.9185714285716,9.08142857142866,4819.988571428571,2.63571428571413,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-14,2.72,70.48,360.08,1139.65,4800.08,3.5357142857142856,0.07142857142857162,81.85000000000001,2.7914285714285825,348.6757142857142,-10.511428571428723,1193.9185714285716,-4.761428571428496,4819.517142857143,17.85857142857185,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-15,3.63,83.29,322.29,1236.25,4792.87,3.5971428571428565,0.17999999999999927,82.14,3.384285714285724,346.1871428571429,-9.365714285714262,1185.767142857143,-28.131428571428614,4803.464285714285,-26.3100000000004,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-16,3.76,80.43,341.02,1253.1,4759.81,3.5599999999999996,0.07285714285714295,80.91571428571429,0.41571428571428726,343.9342857142857,-11.232857142857199,1202.6757142857143,-3.472857142857265,4803.292857142857,-33.0328571428563,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-17,2.92,72.57,349.3,1095.57,4756.28,3.511428571428571,0.06999999999999984,79.48714285714286,-1.4114285714285728,343.59857142857146,-8.69857142857137,1192.1171428571429,-14.267142857142971,4780.225714285714,-79.15142857142837,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-18,3.19,79.32,338.46,1228.29,4930.9,3.4457142857142857,0.09714285714285742,77.99142857142859,-3.885714285714272,344.1771428571428,-7.3600000000000705,1209.7428571428572,14.650000000000091,4801.76,-41.97142857142899,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-19,3.91,86.75,362.84,1179.65,4863.26,3.4185714285714286,-0.03000000000000025,78.37571428571428,-4.438571428571436,346.0,-5.085714285714289,1203.5185714285712,13.32714285714269,4813.714285714285,-15.074285714285907,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-20,3.17,80.83,357.43,1183.69,4846.49,3.3285714285714283,-0.21571428571428575,79.0957142857143,-3.9957142857142713,347.3457142857143,0.7742857142857247,1188.0285714285715,-15.8900000000001,4821.384285714286,1.3957142857152576,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-21,3.33,77.56,377.18,1126.4,4779.47,3.415714285714286,-0.11999999999999966,80.10714285714286,-1.7428571428571473,349.7885714285715,1.1128571428573082,1186.1357142857144,-7.78285714285721,4818.4400000000005,-1.0771428571424622,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-22,3.69,90.22,377.98,1253.23,4713.8,3.424285714285715,-0.1728571428571417,81.09714285714286,-1.0428571428571445,357.7442857142857,11.557142857142821,1188.5614285714287,2.7942857142857065,4807.144285714286,3.680000000000291,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-23,3.52,77.23,355.55,1168.58,4666.87,3.39,-0.16999999999999948,80.64,-0.2757142857142867,359.82,15.8857142857143,1176.4871428571428,-26.18857142857155,4793.867142857142,-9.425714285715003,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-24,2.41,83.49,344.32,1169.44,4856.95,3.3171428571428576,-0.1942857142857135,82.2,2.712857142857146,359.10857142857145,15.509999999999991,1187.0400000000002,-5.0771428571426895,4808.248571428571,28.022857142856992,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-25,2.95,86.53,358.02,1225.94,4736.24,3.282857142857143,-0.1628571428571428,83.23,5.238571428571419,361.90285714285716,17.725714285714332,1186.7042857142858,-23.03857142857146,4780.4400000000005,-21.31999999999971,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-26,3.79,76.6,346.06,1156.8,4839.59,3.2657142857142856,-0.15285714285714302,81.78,3.40428571428572,359.5057142857143,13.505714285714305,1183.44,-20.078571428571195,4777.058571428571,-36.655714285714566,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-27,3.24,85.87,367.76,1170.29,4835.24,3.275714285714286,-0.05285714285714249,82.5,3.404285714285706,360.9814285714286,13.6357142857143,1181.5257142857142,-6.502857142857238,4775.4514285714295,-45.93285714285685,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-28,2.29,76.94,352.78,1091.74,4842.34,3.1271428571428572,-0.2885714285714287,82.41142857142857,2.3042857142857116,357.49571428571426,7.707142857142742,1176.5742857142857,-9.561428571428678,4784.432857142857,-34.00714285714366,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-29,2.98,76.89,337.75,1147.25,4723.81,3.025714285714286,-0.398571428571429,80.50714285714285,-0.5900000000000034,351.7485714285714,-5.995714285714314,1161.4342857142858,-27.12714285714287,4785.862857142857,-21.281428571428478,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-06-30,2.88,83.94,353.96,1291.93,4742.45,2.934285714285714,-0.45571428571428596,81.46571428571428,0.8257142857142838,351.5214285714286,-8.298571428571393,1179.0557142857142,2.568571428571431,4796.659999999999,2.792857142856519,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-01,3.09,75.41,359.36,1214.67,4801.4,3.031428571428571,-0.2857142857142865,80.31142857142856,-1.8885714285714386,353.66999999999996,-5.438571428571493,1185.5171428571427,-1.5228571428574469,4788.7242857142855,-19.524285714285725,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-02,3.55,77.92,361.27,1161.03,4877.72,3.117142857142857,-0.16571428571428592,79.08142857142857,-4.1485714285714295,354.1342857142857,-7.768571428571477,1176.2442857142858,-10.460000000000036,4808.935714285714,28.495714285713802,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-03,3.84,77.29,347.49,1168.49,4821.94,3.1242857142857146,-0.14142857142857101,79.17999999999999,-2.6000000000000085,354.3385714285714,-5.167142857142892,1177.9142857142856,-5.525714285714457,4806.414285714286,29.355714285715294,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-04,3.24,81.62,340.45,1279.44,4823.43,3.124285714285714,-0.1514285714285717,78.57285714285715,-3.9271428571428544,350.4371428571429,-10.544285714285706,1193.5071428571428,11.981428571428523,4804.727142857143,29.275714285713548,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-05,2.99,87.44,343.46,1335.52,4805.32,3.224285714285714,0.09714285714285698,80.07285714285715,-2.338571428571427,349.10571428571427,-8.389999999999986,1228.3328571428572,51.758571428571486,4799.438571428572,15.00571428571493,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-06,2.75,79.01,335.86,1217.26,4791.02,3.1914285714285713,0.16571428571428548,80.37571428571428,-0.13142857142857167,348.8357142857143,-2.912857142857092,1238.3342857142857,76.89999999999986,4809.04,23.177142857142826,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-07,3.61,78.8,381.56,1217.55,4857.11,3.295714285714286,0.36142857142857165,79.64142857142858,-1.8242857142857076,352.7785714285714,1.25714285714281,1227.7085714285713,48.6528571428571,4825.42,28.760000000001128,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-08,2.47,79.26,367.59,1260.59,4739.96,3.207142857142857,0.1757142857142857,80.19142857142857,-0.11999999999999034,353.95428571428573,0.28428571428577243,1234.2685714285712,48.751428571428505,4816.642857142857,27.91857142857134,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-09,3.41,75.07,371.04,1228.31,4841.77,3.187142857142857,0.06999999999999984,79.78428571428572,0.7028571428571411,355.34999999999997,1.2157142857142844,1243.8799999999999,67.63571428571413,4811.507142857144,2.571428571429351,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
CMP-011,2025-07-11,2.95,81.77,354.4,1177.61,4757.52,3.06,-0.0642857142857145,80.42428571428572,1.2442857142857235,356.33714285714285,1.998571428571438,1245.1828571428573,67.2685714285717,4802.304285714286,-4.109999999999673,0,Compressor,Reciprocating,Escravos Terminal,Siemens Energy,2022-02-12,High
